記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,日付,都道府県_jp,島_jp,文献ID,掲載ページ,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）
6_文献記録,ホタルヒメヤスデ,Kopidoiulus caecus,35.279251,140.380209,1982-V-08,千葉県,本州,L00260,6,Hotaru Himeyasude,Kopidoiulus caecus,"Mikado-kôzan Mine, Mikado, Misaki-chô, Isumi-gun, Chiba Pref."
6_文献記録,ホタルヒメヤスデ,Kopidoiulus caecus,35.279251,140.380209,1982-V-08–1982-VI-15,千葉県,本州,L00260,6,Hotaru Himeyasude,Kopidoiulus caecus,"Mikado-kôzan Mine, Mikado, Misaki-chô, Isumi-gun, Chiba Pref."
6_文献記録,ホタルヒメヤスデ,Kopidoiulus caecus,36.4733534,138.4420252,-,群馬県,本州,L00260,6,Hotaru Himeyasude,Kopidoiulus caecus,"Shinkazawa, Tsumagoi-mura, Gunma Pref."
6_文献記録,ホタルヒメヤスデ,Kopidoiulus caecus,35.6051987,139.6456467,-,東京都,本州,L00260,6,Hotaru Himeyasude,Kopidoiulus caecus,"Todoroki, Setagaya-ku, Tokyo"
6_文献記録,ホタルヒメヤスデ,Kopidoiulus caecus,35.233869,139.103369,-,神奈川県,本州,L00260,6,Hotaru Himeyasude,Kopidoiulus caecus,"tuff mine called Shiraishijizô-no-ana, Yumoto, Hakoné-machi, Kanagawa Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,36.564436,140.609319,1965-VI-28,茨城県,本州,L00260,6–7,Hotaruyasude,Kopidoiulus ocellatus,"Ohkubo-no-kaza-ana Cave, Ohkubo, Taga-chô, Hitachi-shi, Ibaraki Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,36.79365218,139.4515113,1968-V-19,栃木県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Kôtoku, Nikkô, Tochigi Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.6826916,139.1009782,1972-VII-19,新潟県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Ohsawa-dô Cave, Ohsawa, Muramatsu-chô, Niigata Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.6826916,139.1009782,1972-XI-10,新潟県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Ohsawa-dô Cave, Ohsawa, Muramatsu-chô, Niigata Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.6826916,139.1009782,1974-III-30,新潟県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Ohsawa-dô Cave, Ohsawa, Muramatsu-chô, Niigata Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.347809,140.6757722,1976-VII-19,福島県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Oni-ana Cave, Sendaihira, Takiné-machi, Fukushima Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,39.783674,140.253851,1982-VIII-25,秋田県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Nyonindô (about 660 m alt.), SSW slope of Mt. Taihei-zan, Akita-shi, Akita Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.866255,140.027327,1986-VI-14,山形県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Abandoned conduit of the Omono-gawa Dam (380 m alt.), at Yamanashizawa, Yanazawa, Yonezawa-shi, Yamagata Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.866255,140.027327,1986-VI-06–1986-VII-07,山形県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Abandoned conduit of the Omono-gawa Dam (380 m alt.), at Yamanashizawa, Yanazawa, Yonezawa-shi, Yamagata Pref."
6_文献記録,ホタルヤスデ,Kopidoiulus ocellatus,37.0982822,140.0010725,4/20/1905,栃木県,本州,L00260,7,Hotaruyasude,Kopidoiulus ocellatus,"Nasu, Tochigi Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.772157,139.173331,1966-XII-25,東京都,本州,L00260,9–10,Shiro Hotaruyasude,Kopidoiulus albulus,"Yôzawa-dô Cave, Kamiyôzawa, Itsukaichi-machi, Tokyo"
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.264273,138.617989,1975-VII-15,静岡県,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"Mado-ana Cave, Nishimura, Kitayama, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.212014,138.674225,1986-X-12,静岡県,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"Fudô-ana Cave, Anahara, Fuji-shi, Shizuoka Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.212014,138.674225,1986-X-12–1987-I-14,静岡県,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"Fudô-ana Cave, Anahara, Fuji-shi, Shizuoka Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.199588,138.659142,1986-X-12–1987-I-14,静岡県,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"Atsuhara-fûketsu Cave, Atsuhara Fuji-shi, Shizuoka Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.209297,138.662674,1986-X-12–1987-I-14,静岡県,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"Hachiman-ana Cave, Kuzawa-shinden, Fuji-shi, Shizuoka Pref."
6_文献記録,シロホタルヤスデ,Kopidoiulus albulus,35.772157,139.173331,-,東京都,本州,L00260,10,Shiro Hotaruyasude,Kopidoiulus albulus,"the limestone cave ""Yôzawa-dô"""
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,34.351917,136.487056,1980-VIII-23,三重県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Koya-no-kômori-ana Cave (also called Nanaho-no-kômori-ana), Koya, Ohmiya-chô, Watarai-gun, Mié Pref."
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,34.351917,136.487056,1980-XII-18,三重県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Koya-no-kômori-ana Cave (also called Nanaho-no-kômori-ana), Koya, Ohmiya-chô, Watarai-gun, Mié Pref."
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,34.797175,137.485256,1966-V-25,愛知県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Ja-ana Cave (also called Susé-dô), Sengenshita, Susé-chô, Toyohashi-shi, Aichi Pref."
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,34.797175,137.485256,1983-II-05,愛知県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Ja-ana Cave (also called Susé-dô), Sengenshita, Susé-chô, Toyohashi-shi, Aichi Pref."
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,35.0239019,137.6636914,1986-IV-12–1986-V-26,愛知県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Kappa-dô Cave, at Chiiwa-kyô, Kawai, Hôrai-chô, Minami-shitara-gun, Aichi Pref."
6_文献記録,アマガスホタルヤスデ,Kopidoiulus truncatus,34.8502032,137.6994768,1986-X-20–1987-I-06,静岡県,本州,L00260,12,Amagasu Hotaruyasude,Kopidoiulus truncatus,"Tachisu-no-shadô Cave, Tachisu, Inasa-chô, Inasa-gun, Shizuoka Pref."
6_文献記録,ダイセツホタルヤスデ,Kopidoiulus longus,42.719364,142.682861,1968-VIII-07,北海道,北海道,L00260,13,Daisetsu Hotaruyasude,Kopidoiulus longus,"Mt. Poroshiri-daké (1,800–2,000 m alt.), Hidaka Mountains, Hokkaido"
6_文献記録,ダイセツホタルヤスデ,Kopidoiulus longus,43.697461,142.920267,1987-VII-20,北海道,北海道,L00260,13,Daisetsu Hotaruyasude,Kopidoiulus longus,"Mt. Kuro-daké (1,600–1,800 m alt.), Daisetsu Mountains, Hokkaido"
6_文献記録,ダイセツホタルヤスデ,Kopidoiulus longus,43.099711,142.2510289,1988-VI-12,北海道,北海道,L00260,13,Daisetsu Hotaruyasude,Kopidoiulus longus,"Yûbari-daké (1,600–1,650 m alt.) Yûbari Mountains"
6_文献記録,ダイセツホタルヤスデ,Kopidoiulus longus,43.043979,142.096906,1988-IX-11,北海道,北海道,L00260,13,Daisetsu Hotaruyasude,Kopidoiulus longus,"lake-sidé of Shûparo-ko, Yûbari, Hokkaido"
6_文献記録,ダイセツホタルヤスデ,Kopidoiulus longus,43.697461,142.920267,-,北海道,北海道,L00260,13,Daisetsu Hotaruyasude,Kopidoiulus longus,"Mt. Kuro-daké, Hokkaido"
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,39.79554722,141.8725806,1969-III-28,岩手県,本州,L00260,13,-,Kopidoiulus sp.,"Aihara-ana Cave, Shimonakakura, Iwaizumi-chô, Iwaté Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,37.13802414,139.4663998,1982-VIII-04,福島県,本州,L00260,13,-,Kopidoiulus sp.,"Kawa-ana Pot, Yû-no-sawa, Ôhara, Ina-mura, Fukushima Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,37.13802414,139.4663998,1982-VIII-04,福島県,本州,L00260,13,-,Kopidoiulus sp.,"Ôhara-dô Cave, Yû-no-sawa, Ôhara, Ina-mura, Fukushima Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,35.8729,139.1866222,1969-I-20,埼玉県,本州,L00260,13–14,-,Kopidoiulus sp.,"Kômata-daiichi-dô Cave, Kômata, Naguri-mura, Iruma-gun, Saitama Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,35.070585,138.236731,1986-V-24,静岡県,本州,L00260,14,-,Kopidoiulus sp.,"Saka-no-ue (400 m alt.), Shizuoka-shi, Shizuoka Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,35.400067,137.509434,1974-VI-22,岐阜県,本州,L00260,14,-,Kopidoiulus sp.,"Agi-dô Cave, Agi, Nakatsugawa-shi, Gifu Pref."
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,40.433083,140.892194,-,青森県,本州,L00260,14,-,Kopidoiulus sp.,Vicinity of Towada in Tôhoku District
6_文献記録,ホタルヒメヤスデ属の一種,Kopidoiulus sp.,38.0410823,138.3387182,1969-VII,新潟県,佐渡島,L00260,14,-,Kopidoiulus sp.,Is. Sado
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.493043,138.673118,1968-V-25,山梨県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Saiko-kômori-ana Cave, Aokigahara, Ashiwada-mura, Yamanashi Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.493043,138.673118,1972-VII-14,山梨県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Saiko-kômori-ana Cave, Aokigahara, Ashiwada-mura, Yamanashi Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.493043,138.673118,1986-V-25,山梨県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Saiko-kômori-ana Cave, Aokigahara, Ashiwada-mura, Yamanashi Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.470941,138.638555,1969-XI-02,山梨県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Nichi-dô Cave of the Shôji-o-ana caves, Aokigahara, Shôji, Kamikuisshiki-mura, Yamanashi Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.449057,138.661629,1973-VII-14,山梨県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Shoiko-daiichi-fûketsu Cave, Karumizu, Narusawa-mura, Yamanashi Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.3841759,138.6444584,1971-XII-05,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Inusuzumi-daigo-fûketsu Cave, Inusuzumi, Kamiidé, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.361581,138.591126,1970-VIII-16,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Hito-ana Cave, Hitoana, Kamiidé, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.361581,138.591126,1980-VI-21,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Hito-ana Cave, Hitoana, Kamiidé, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.361581,138.591126,1980-VII-24,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Hito-ana Cave, Hitoana, Kamiidé, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.27053889,138.6179222,1973-VII-15,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Yashiki-ana Cave, Kamikawazawa, Kitayama, Fujinomiya-shi, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.142287,138.144408,1986-X-24,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Koyama-tunnel, Koyama, Honkawane-chô, Haibara-gun, Shizuoka Pref."
6_文献記録,フタバオビヤスデ,Epanerchodus bidens,35.142287,138.144408,1986-X-24–1987-I-07,静岡県,本州,L00290,161,Futaba Obiyasude,Epanerchodus bidens,"Koyama-tunnel, Koyama, Honkawane-chô, Haibara-gun, Shizuoka Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,35.960497,139.060989,1951-X-01,埼玉県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Hashidaté-dô Cave, Kami-kagemori, Chichibu-shi, Saitama Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,35.960497,139.060989,1951-XI-03,埼玉県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Hashidaté-dô Cave, Kami-kagemori, Chichibu-shi, Saitama Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,35.960497,139.060989,1951-X-01,埼玉県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Hashidaté-dô Cave, Kami-kagemori, Chichibu-shi, Saitama Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.0817255,139.0537566,1950-IX-30,埼玉県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Mizukuguri-dô Cave, Chichibu-gun, Saitama Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.0776007,138.7392825,1968-VIII-22,群馬県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Oinu-ana Cave, Nakagoshizawa, Ueno-mura, Tano-gun, Gunma Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.0776007,138.7392825,1968-IX-28,群馬県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Oinu-ana Cave, Nakagoshizawa, Ueno-mura, Tano-gun, Gunma Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.0776007,138.7392825,1979-V-05,群馬県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Oinu-ana Cave, Nakagoshizawa, Ueno-mura, Tano-gun, Gunma Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.07042222,138.751075,1979-V-04,群馬県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Hotoké-ana Cave, Otchizawa, Otchi, Ueno-mura, Tano-gun, Gunma Pref."
6_文献記録,チチブオビヤスデ,Epanerchodus chichibensis,36.089636,138.829461,1968-IX-27,群馬県,本州,L00290,163,Chichibu Obiyasude,Epanerchodus chichibensis,"Hotoké-ana Cave, Sanzugawa, Nakazato-mura, Tano-gun, Gunma Pref."
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1954-X-16,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1977-IV-01,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1979-II-04,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1979-VI-10,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1979-XI-03,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.853639,139.070694,1986-X-26,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Kurasawa-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.8524515,139.0407576,1969-III-28,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Nippara-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.855304,139.041583,1978-X-15,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Mitsumata-dô Cave, Okutama-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.7625392,139.1561573,1986-X-25,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Ohtaké-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ホラズミオビヤスデ,Epanerchodus inferus,35.7625392,139.1561573,1986-X-25,東京都,本州,L00290,164,Horazumi Obiyasude,Epanerchodus inferus,"Ohtaké-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo"
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.9066437,139.0911047,1968-X-27,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,Ananohara-dô Cave
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1970-I-16,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1970-I-20,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1970-I-26,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1972-III-12,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1977-IX-16,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,イズオビヤスデ,Epanerchodus angulatus,34.906381,139.102099,1978-VI-29,静岡県,本州,L00290,165,Izu Obiyasude,Epanerchodus angulatus,"Iwamuro (an artificial tunnel), Itô-shi, Shizuoka Pref."
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1952-VI-22,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1952-VI-22,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1951-VIII-31,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1952-VI-22,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1966-XII-25,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1979-II-20,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1985-VII-21,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1986-X-26,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1986-X-26,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.772157,139.173331,1986-X-26,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,Yôzawa-dô Cave
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.7625392,139.1561573,1979-II-16,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"Ohtake-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.7625392,139.1561573,1979-II-20,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"Ohtake-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo"
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.7540716,139.1676739,1986-X-24,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"Mitsugô-dô Cave, same area"
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.74539167,139.1895444,1972-X-15,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"Nutabata-dô Cave, same area"
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.74539167,139.1895444,1986-XII-21,東京都,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"Nutabata-dô Cave, same area"
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.233869,139.103369,1978-V-13,神奈川県,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"tuff mine called Shiraishijizô-no-ana, Yumoto, Hakoné-machi, Kanagawa Pref."
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.233869,139.103369,1978-V-13,神奈川県,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"tuff mine called Shiraishijizô-no-ana, Yumoto, Hakoné-machi, Kanagawa Pref."
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.233869,139.103369,1978-VII-15,神奈川県,本州,L00290,166,Naga Obiyasude,Epanerchodus longus,"tuff mine called Shiraishijizô-no-ana, Yumoto, Hakoné-machi, Kanagawa Pref."
